id,id_paper,name
0,0,Adriana Figueiredo
1,0,Gilson Leal Gusmão
2,0,Jaime Tsuruta
3,0,João Batista Gomes de Freitas
4,0,João Camargo Neto
5,0,Marcelo Pinto da Luz
6,0,Miguel Argollo Junior
7,0,Regina Thienne
8,1,Ademar Gilberto Groehs
9,1,Maria Inês G. Santos
10,2,Antonio Carlos Salgado Guimarães
11,2,Raúl Antonino Feijóo
12,3,Maria Teresa Souza Ripoll
13,3,Anatólio Laschuk
14,4,Jecel Mattos de Assumpção Júnior
15,4,Sergio Takeo Kofuji
16,5,Thomas de Araújo Buck
17,5,Márcio Luiz de Andrade Netto
18,6,Alexandre Cardoso
19,6,Julio Cesar Portela Silveira
20,6,Sérgio de Mello Schneider
21,7,Francisco de Assis Correa
22,7,Celso de Renna e Souza
23,8,Evandro de Barros Costa
24,8,Paulo Roberto Campos de Araújo
25,9,Clodoveu Augusto Davis Junior
26,9,Arnaldo de Albuquerque Araújo
27,10,Bruno Cernuschi Frías
28,10,Alejandro Blumenkrans
29,10,Enrique Carlos Segura
30,11,Eduardo Gonçalves Galúcio
31,11,Raul Almeida Nunes
32,11,Sidnei Paciornik
33,12,Marcelo Gattass
34,12,Paulo Cezar Pinto Carvalho
35,13,André Luiz Pires Guedes
36,13,Milton Ramos Ramirez
37,13,Ronaldo César Marinho Persiano
38,14,Emilio Del Moral Hernandez
39,15,Roseli de Deus Lopes
40,15,Marcelo Knörich Zuffo
41,16,Paulo Roberto Gomes Luzzardi
42,16,Carla Maria Dal Sasso Freitas
43,16,Flávio Rech Wagner
44,17,Maria Fernanda Eppinghaus Belford Roxo
45,18,Evandro Eduardo Seron Ruiz
46,18,Clésio Luis Tozzi
47,19,Jan Frans Willem Slaets
48,19,Agma Juci Machado Traina
49,19,Maria Stela Veludo de Paiva
50,19,Lirio Onofre Baptista de Almeida
51,20,Márcia Mesquita Viana
52,20,Joaquim Teixeira de Assis
53,20,Ricardo Tadeu Lopes
54,21,Paulo Roberto Campos de Araújo
55,22,Ricardo Lomba de Araújo
56,22,Luis Paulo Vieira Braga
57,23,Ronaldo César Marinho Persiano
58,24,Milton Teruaki Suetsugu Sakude
59,25,Gilberto Arantes Carrijo
60,26,Ogê Marques Filho
61,27,Ogê Marques Filho
62,28,Antonio José Machado e Silva
63,29,Gladimir Valerio Guimarães Baranoski
64,30,Luiz Cristovão Gomes Coelho
65,30,Marcelo Gattass
66,30,Waldemar Celes Filho
67,31,João Luiz Dihl Comba
68,31,Claúdio Esperança
69,31,Ronaldo César Marinho Persiano
70,32,João Luiz Dihl Comba
71,32,Ronaldo César Marinho Persiano
72,33,Claúdio Esperança
73,33,João Luiz Dihl Comba
74,34,Pedro Faria Lopes
75,34,Mário Rui Gomes
76,35,João Madeiras Pereira
77,35,Mário Rui Gomes
78,36,Claudia Alvarenga
79,36,Luiz Carlos Pacheco Rodrigues Velho
80,37,Jacques Facon
81,38,Luciano Emídio Neves da Fonseca
82,38,Clésio Luis Tozzi
83,39,Nelson Delfino d'Ávila Mascarenhas
84,39,Erivaldo Antonio Silva
85,40,Ricardo Luis de Queiroz
86,40,João Baptista Tadanobu Yabu-Uti
87,41,Lírida Alves de Barros
88,41,Marcelo Alves de Barros
89,41,Olivier Giordano
90,41,William Ferreira Giozza
91,42,Olga Regina Pereira Bellon
92,42,Clésio Luis Tozzi
93,43,José Eduardo Cogo Castanho
94,43,Clésio Luis Tozzi
95,44,Anna Helena Reall Costa Rillo
